route_id;service_id;trip_id;trip_headsign;direction_id;block_id;wheelchair_accessible;bikes_allowed;route_short_names;Jours validité
14;IST_M2-2-32;30014;Mairie BELBEUF;0;;;;14;0000010
14;IST_M2-2-32;30015;Mairie BELBEUF;0;;;;14;0000010
14;IST_M2-2-32;30016;Mairie BELBEUF;0;;;;14;0000010
14;IST_BL-2-31;30017;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30018;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30019;Mairie BELBEUF;0;;;;14;1111100
91;T1_R1-2-31;3002;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
14;IST_BL-2-31;30020;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30021;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30022;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30023;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30024;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30025;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30026;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30027;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30028;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30029;Mairie BELBEUF;0;;;;14;1111100
91;T1_R1-2-31;3003;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
14;IST_BL-2-31;30030;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30031;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30032;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30033;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30034;Mairie BELBEUF;0;;;;14;1111100
14;IST_BL-2-31;30035;Mairie BELBEUF;0;;;;14;1111100
15;T23_RO-2-31;30036;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30037;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30038;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30039;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3004;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30040;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30041;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30042;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30043;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30044;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30045;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30046;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30047;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30048;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30049;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3005;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30050;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30051;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30052;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30053;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30054;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30055;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30056;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30057;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30058;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30059;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3006;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30060;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30061;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30062;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30063;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30064;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30065;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30066;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30067;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30068;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30069;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3007;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30070;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30071;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30072;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30073;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30074;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30075;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30076;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30077;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30078;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30079;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3008;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30080;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30081;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_MV-2-32;30082;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30083;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30084;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30085;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30086;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30087;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30088;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30089;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
91;T1_R1-2-31;3009;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_MV-2-32;30090;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30091;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30092;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30093;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30094;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30095;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30096;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30097;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30098;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30099;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
92;T23_BL-2-31;301;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;1111100
91;T1_R1-2-31;3010;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_MV-2-32;30100;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30101;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30102;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30103;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30104;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30105;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30106;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_MV-2-32;30107;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;0000010
15;T23_VE-2-127;30108;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30109;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
91;T1_R1-2-31;3011;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_VE-2-127;30110;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30111;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30112;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30113;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30114;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30115;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_VE-2-127;30116;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111111
15;T23_BL-2-31;30117;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30118;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30119;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3012;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30120;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30121;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30122;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30123;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30124;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30125;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30126;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30127;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30128;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30129;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3013;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30130;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30131;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30132;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30133;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30134;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30135;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30136;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30137;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30138;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30139;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3014;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30140;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30141;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30142;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30143;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30144;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30145;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30146;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30147;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30148;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_BL-2-31;30149;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
91;T1_R1-2-31;3015;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30150;Grand Val AMFREVILLE-LA-MIVOIE;0;;;;15;1111100
15;T23_RO-2-31;30151;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30152;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30153;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30154;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30155;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30156;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30157;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30158;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30159;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3016;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30160;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30161;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30162;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30163;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30164;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30165;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30166;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30167;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30168;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30169;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3017;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30170;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30171;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30172;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30173;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30174;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30175;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30176;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30177;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30178;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30179;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3018;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30180;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30181;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30182;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30183;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30184;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30185;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30186;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30187;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30188;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30189;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3019;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_RO-2-31;30190;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30191;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30192;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30193;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30194;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30195;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30196;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30197;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30198;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_RO-2-31;30199;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
92;T23_BL-2-31;302;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;1111100
91;T1_R1-2-31;3020;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_MV-2-32;30200;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30201;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30202;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30203;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30204;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30205;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30206;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30207;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30208;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30209;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
91;T1_R1-2-31;3021;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_MV-2-32;30210;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30211;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30212;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30213;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30214;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30215;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30216;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30217;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30218;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30219;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
91;T1_R1-2-31;3022;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_MV-2-32;30220;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30221;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30222;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30223;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30224;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30225;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_MV-2-32;30226;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;0000010
15;T23_VE-2-127;30227;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30228;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30229;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
91;T1_R1-2-31;3023;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_VE-2-127;30230;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30231;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30232;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30233;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30234;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_VE-2-127;30235;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111111
15;T23_BL-2-31;30236;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30237;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30238;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30239;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3024;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30240;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30241;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30242;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30243;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30244;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30245;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30246;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30247;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30248;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30249;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3025;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30250;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30251;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30252;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30253;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30254;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30255;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30256;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30257;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30258;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
15;T23_BL-2-31;30259;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
91;T1_R1-2-31;3026;Mont aux Malades MONT-SAINT-AIGNAN;1;;;;T1;1111100
15;T23_BL-2-31;30260;Collège Jules Verne DÉVILLE-LÈS-ROUEN;1;;;;15;1111100
